Id,SalePrice
1625,133112.10059458026
1626,171721.10938778284
1627,182820.78942599354
1628,275774.3989431584
1629,178574.49862169113
1630,378460.0084355674
1631,224718.96519026268
1632,252049.74542980918
1633,173397.0197706777
1634,184139.18200343064
1635,184103.6620956254
1636,153062.53713458887
1637,181335.19626610863
1638,209676.07814351688
1639,175396.11489516785
1640,244138.29858389625
1641,176440.86043379444
1642,218637.95637891392
1643,221062.28638584784
1644,223970.56586050225
1645,187916.2739820111
1646,155228.1912138426
1647,168661.31134396768
1648,132758.69444752988
1649,138396.92077212626
1650,118687.07696661449
1651,128355.50595177352
1652,99125.00770132437
1653,99644.97075526265
1654,149365.25786814347
1655,158226.98868545488
1656,145118.9993184867
1657,149365.25786814347
1658,144165.57126822424
1659,145984.03183220702
1660,150627.21165180719
1661,439239.81428843405
1662,461979.7184044421
1663,388728.92052146787
1664,360627.4380622304
1665,314071.48081086617
1666,317869.2019606094
1667,365485.16001295915
1668,330428.27475544316
1669,302311.65063024126
1670,350025.7629880472
1671,251217.63382297975
1672,448257.4861572413
1673,298378.8606595021
1674,244441.71506377964
1675,176197.00673102203
1676,178797.72222711216
1677,213017.7368108479
1678,439466.092962964
1679,392881.9552683257
1680,325529.22236640373
1681,265959.23835444666
1682,299123.1564271798
1683,178411.75038131897
1684,177027.11651240225
1685,168434.00801417715
1686,169131.70772847315
1687,169831.72816591652
1688,183487.26876838302
1689,188178.22699298194
1690,190430.75038385432
1691,184878.15032568827
1692,281609.1563338619
1693,169457.245841256
1694,181928.54220403766
1695,166921.99702432202
1696,274162.11494480434
1697,168673.8379373802
1698,371759.6112371083
1699,319843.8415268179
1700,245292.02971752617
1701,260635.74266499106
1702,261505.40544652243
1703,245797.87972457308
1704,294474.0185785538
1705,230252.3095433769
1706,422362.21054721007
1707,216693.80212233248
1708,201544.08124231722
1709,289663.8592895615
1710,218517.60032535673
1711,251225.3662629253
1712,246819.22448076855
1713,258710.75672326642
1714,213970.71088727828
1715,203454.85612820042
1716,176523.3841524199
1717,176582.42427071452
1718,134232.72829583476
1719,199367.23384611376
1720,250899.48999317948
1721,177479.51176610772
1722,133628.47103851088
1723,156304.48446100162
1724,213693.77047253767
1725,243352.45687269393
1726,184638.86596078397
1727,152154.3050909711
1728,187641.70287048837
1729,158978.6035046859
1730,164823.60909002493
1731,123253.90974838713
1732,131350.8889397141
1733,120423.78394829266
1734,126822.21326505588
1735,134761.82068426925
1736,119425.03549619147
1737,342010.5657722812
1738,213271.38093129548
1739,284824.54107689776
1740,219525.4992720933
1741,186043.82050544943
1742,166318.90324603455
1743,172811.4810251954
1744,297883.64511417714
1745,212715.12535426553
1746,231302.09305973808
1747,220905.51707394287
1748,213121.65873366897
1749,149891.3119634977
1750,133015.00062165933
1751,248042.76094846532
1752,124249.40380062093
1753,150804.72763451678
1754,210779.61630332263
1755,160212.10470118086
1756,132865.21478270408
1757,123455.66435118282
1758,144495.63922803756
1759,161319.03734078177
1760,165242.00270156603
1761,145652.6591749837
1762,167523.7890018959
1763,177922.28548072907
1764,118956.98571562416
1765,182244.86253147124
1766,187657.49477783148
1767,227046.56249798829
1768,150927.10014537082
1769,180444.5827116171
1770,148671.32630378564
1771,138913.1758004517
1772,147429.09819272757
1773,131335.77127811647
1774,125722.95724957442
1775,139293.7432817617
1776,127292.04995203443
1777,111430.32404199266
1778,144193.33965453252
1779,112777.17936976354
1780,178802.25308949046
1781,132873.5447023668
1782,101577.29090615397
1783,135538.08774817147
1784,100598.39221335364
1785,121784.35945360303
1786,163253.48310574912
1787,168506.97896883046
1788,65911.74883738851
1789,102550.8541941132
1790,95211.89074862254
1791,174148.09613751818
1792,159780.37678111938
1793,131632.02343379942
1794,146658.28640302416
1795,134525.78828299535
1796,128227.83181642285
1797,110711.2833268658
1798,128864.9623590282
1799,110903.84364596903
1800,139801.39431447012
1801,133955.0665512775
1802,142138.52493511525
1803,153654.8569047163
1804,138231.1241643685
1805,137149.30868085483
1806,110334.31228903178
1807,133145.5375450596
1808,129668.11004473123
1809,122259.02617764068
1810,139807.31409935674
1811,100389.62589009717
1812,101156.82174828673
1813,117948.78851396886
1814,100433.09444151873
1815,55564.00928738628
1816,96341.13518470293
1817,112701.07854761703
1818,150501.59566129843
1819,122724.04019232895
1820,50352.13692531152
1821,115245.8493786668
1822,144698.90700512906
1823,38028.6205161508
1824,140058.646237886
1825,125256.99356754695
1826,96341.98288079673
1827,105001.70411061401
1828,135956.2571685946
1829,115007.23308646253
1830,136623.00814306262
1831,173989.03185315078
1832,81430.872255924
1833,150607.77359575097
1834,121362.27434647386
1835,150397.06468298103
1836,125318.32373463041
1837,91221.64578302926
1838,126648.26645357907
1839,85898.22438786906
1840,149704.42479379987
1841,141655.90430963438
1842,70556.84875315755
1843,133027.53015400821
1844,137815.32972202598
1845,143590.84118759976
1846,157286.08141510683
1847,153289.49795843047
1848,51728.659204938136
1849,125743.52920061062
1850,129317.18652138022
1851,155313.5806660602
1852,130704.0342006114
1853,132082.93432966256
1854,174245.74611403045
1855,139919.46848567654
1856,222072.2815114901
1857,168924.6445335778
1858,132047.19954469427
1859,125957.64356146585
1860,143291.03041967264
1861,125957.64356146585
1862,293291.51896789874
1863,292990.85657132725
1864,292990.85657132725
1865,337865.0534818919
1866,348211.6331909322
1867,244980.7891086906
1868,312958.7524950941
1869,199420.17610216985
1870,248477.00924476516
1871,261385.26944212115
1872,170757.98331841512
1873,223065.1892120599
1874,140020.8419847573
1875,206350.3817152363
1876,196912.4900455183
1877,217359.5315621557
1878,200882.87272931545
1879,131914.63576895505
1880,133775.82828627853
1881,234273.81051752187
1882,252765.5599641738
1883,193818.4342371537
1884,206854.90387524833
1885,268140.37428343465
1886,321202.5991191382
1887,208855.808465941
1888,277244.7019933941
1889,168283.87002762378
1890,127450.44349470486
1891,133996.41966807234
1892,111469.16701502058
1893,126519.66242963893
1894,131046.57657500928
1895,141582.90834408047
1896,123617.73534996598
1897,107086.69749115212
1898,113575.02966552264
1899,156414.04306323238
1900,169242.73695834188
1901,173412.33491739898
1902,147465.09495166375
1903,218646.0916679754
1904,145648.19411937895
1905,189913.5059308718
1906,182494.67267788085
1907,208495.36845711802
1908,115595.14593078764
1909,135042.863673608
1910,123126.06378433203
1911,214423.51915527642
1912,307493.46309082245
1913,153072.80541610732
1914,65479.34657452192
1915,301522.72402897134
1916,68432.01382391553
1917,267653.22954020044
1918,136452.0439170884
1919,160082.43091943752
1920,141698.8466459486
1921,463371.9494786911
1922,347443.9265272858
1923,202160.0443558556
1924,210086.94900112893
1925,211390.66007912904
1926,390365.3936612504
1927,136108.98941455415
1928,170504.50032807622
1929,122279.73725389571
1930,131187.10357650218
1931,143756.1028508378
1932,132615.2574366024
1933,167832.3946202221
1934,178526.4233811885
1935,174463.18933465797
1936,181968.64288165382
1937,180395.24039873274
1938,181217.4097898349
1939,237298.4054510962
1940,193852.42127069616
1941,169759.5805098206
1942,178960.01693028832
1943,216557.20467886722
1944,340101.3083844027
1945,382452.9927637625
1946,142481.02341996296
1947,320889.5151909428
1948,185728.2922020419
1949,229943.06583798258
1950,180153.8839974365
1951,280161.70799319894
1952,213728.44938882123
1953,163767.09130573322
1954,196082.27223021953
1955,130356.9774988507
1956,293700.00337731047
1957,158234.56017100127
1958,307883.60542186676
1959,131844.4386373511
1960,122348.03884984422
1961,117997.62683217955
1962,99381.98174742829
1963,108019.11419195989
1964,107149.3520862336
1965,142169.91166053544
1966,160155.3683951867
1967,285296.73444814456
1968,421952.1997146001
1969,395238.33774130006
1970,437275.14165239537
1971,448877.08743101096
1972,384900.39843583567
1973,263528.79904041253
1974,325831.28747959016
1975,393859.87063719716
1976,263026.78085807984
1977,363371.3154401242
1978,393584.201604543
1979,335061.0798279649
1980,191258.81137891032
1981,349442.67907115683
1982,225109.3256419498
1983,213136.6302113239
1984,168938.27965120474
1985,213906.48642637965
1986,212570.43048247314
1987,186012.27176224242
1988,173912.35864458515
1989,192857.50392359897
1990,215787.37308770927
1991,235146.04390616564
1992,209713.54434225473
1993,174136.73082957917
1994,247416.87837556048
1995,184297.2324093552
1996,241404.6640088495
1997,328107.0369404252
1998,349667.8181701776
1999,259899.10687254407
2000,309321.0168435372
2001,256310.33576602887
2002,238670.1803946819
2003,244432.67075281192
2004,269595.3244569474
2005,228392.7485747829
2006,237175.97194296907
2007,241853.7344236454
2008,215980.6876633219
2009,183417.0294587125
2010,196428.38639852504
2011,143118.60977612337
2012,177238.79999042125
2013,181232.6661402487
2014,184618.34148329665
2015,204481.93664500047
2016,189504.71994896565
2017,197937.66517788605
2018,120868.84451714146
2019,131306.5951331564
2020,111837.52380988364
2021,115958.1128978601
2022,178944.99291531605
2023,132991.89195311157
2024,226717.9576268108
2025,360135.443824977
2026,176656.2255983046
2027,145932.48254680933
2028,157393.65232120233
2029,166525.32476711573
2030,277909.51774968515
2031,258677.50648725062
2032,269950.5105287685
2033,273710.6049830609
2034,167565.1925981057
2035,206621.62568237935
2036,197652.71813449255
2037,203951.43776300416
2038,294258.0918703083
2039,230997.8148710512
2040,341657.8703470162
2041,263360.71117255697
2042,198302.56889449523
2043,169796.25891130063
2044,175230.81890420348
2045,209875.45101131397
2046,142342.6319027055
2047,149616.5421566532
2048,137258.96591193907
2049,140436.1939129609
2050,180935.7771991578
2051,109996.15121426749
2052,133622.64618189834
2053,148012.1283469234
2054,86086.51846467104
2055,165064.71948491878
2056,131510.15341259085
2057,117917.79332320632
2058,225190.4741590066
2059,131305.01773722822
2060,167320.8861792157
2061,185892.8325877756
2062,132514.204405975
2063,116683.7678882017
2064,137558.82446163276
2065,118144.07202945181
2066,169704.757684251
2067,116394.45060004486
2068,136663.13694434208
2069,86281.16018200455
2070,108324.1934677602
2071,95152.83607296347
2072,137117.68028440644
2073,139053.18068128033
2074,187004.7119149283
2075,149844.83265830638
2076,124772.49276322011
2077,151189.968201028
2078,131289.4405313006
2079,130939.46145490145
2080,118630.39641745682
2081,124828.87822471965
2082,120210.67079506702
2083,136056.69540169468
2084,115346.15603755077
2085,124665.50824934909
2086,134364.81491377373
2087,117807.1373900558
2088,102345.69604892256
2089,72748.53104322398
2090,130709.86826583165
2091,119779.79396516601
2092,129313.25660524452
2093,125496.83764336012
2094,130742.00974210436
2095,147524.8065759375
2096,81626.608880126
2097,92806.80288722651
2098,140411.32888180905
2099,69814.40716024037
2100,94803.58392798361
2101,128721.13031078242
2102,133852.86298046992
2103,98435.46592219209
2104,128891.14411192646
2105,120998.565422008
2106,63915.1947132843
2107,230663.2910459315
2108,116306.87271945656
2109,117906.24634501504
2110,133869.26630364396
2111,159459.60171948597
2112,134341.73298250997
2113,115648.20452998037
2114,106952.14396816358
2115,151444.98701263347
2116,124566.05041577372
2117,148526.85848118315
2118,116210.41549652047
2119,100189.91089814431
2120,110578.53836085898
2121,78693.56122850552
2122,105070.46330796227
2123,89160.64617687036
2124,177453.41440808424
2125,130830.5760114383
2126,146402.48353763015
2127,150833.52601005413
2128,124971.10198617814
2129,106846.09787097089
2130,134637.93189713964
2131,155397.47196196017
2132,114892.55955201754
2133,120877.21229714243
2134,123627.00614029574
2135,103133.56153515696
2136,70310.83881274148
2137,119419.83785382917
2138,131240.95400022625
2139,154176.98482097074
2140,138981.51399566245
2141,140716.4057128303
2142,129344.46923592407
2143,142090.86257029182
2144,138157.80677706574
2145,138550.84221808324
2146,173675.25964562342
2147,127946.28574962523
2148,125946.72156545412
2149,134745.6828060643
2150,212738.64922832604
2151,131852.69367655608
2152,199636.06294667622
2153,172361.59661862333
2154,109968.3824092687
2155,140184.54951762708
2156,248314.37190998747
2157,228782.42732556644
2158,243421.4064270887
2159,212569.06323856374
2160,176164.99632766945
2161,238756.77751611063
2162,407628.2183822634
2163,358070.3641429616
2164,258108.74430738584
2165,182038.66977040647
2166,143180.99108344835
2167,222856.71402803125
2168,201072.31534646946
2169,199377.73386020903
2170,218736.07673276705
2171,146392.21425667315
2172,133502.4002245761
2173,161089.16477193977
2174,234381.51393792048
2175,315613.1526907381
2176,313732.98738322855
2177,247925.69040835957
2178,215421.05468948252
2179,141831.06004044603
2180,207537.78689033014
2181,188623.04066289234
2182,216942.79173790585
2183,191523.43098770213
2184,131624.70832361488
2185,99758.97173894916
2186,143774.29321639778
2187,151330.58914431834
2188,156654.90926995833
2189,231606.23540850714
2190,86743.60705338645
2191,90310.74577919318
2192,97525.99518590196
2193,108998.4434586909
2194,103329.72517241778
2195,113647.60342204908
2196,111285.72150383917
2197,115586.30467357638
2198,167502.0102376443
2199,163384.93133890833
2200,149184.79170908994
2201,145279.25510951885
2202,212901.12179180345
2203,142173.1506885169
2204,181064.3665139674
2205,109762.84537976435
2206,142380.0034673553
2207,213222.40980262138
2208,263059.90446199593
2209,212142.47708276584
2210,127289.56159515174
2211,123692.34654897885
2212,111263.96488131674
2213,102387.87766127546
2214,130889.9958679386
2215,101070.64028465879
2216,147514.83307923126
2217,100076.18080957927
2218,69642.85525016153
2219,75413.1363754137
2220,73541.8804664583
2221,301522.72402897134
2222,254504.6517214186
2223,284161.1975761493
2224,213044.84552187842
2225,118558.36529936122
2226,194274.8311677634
2227,192167.85923783574
2228,274789.27198835125
2229,244966.39591137986
2230,145421.60940997777
2231,223091.28895515777
2232,175057.30115943679
2233,169399.95644759515
2234,249735.50978849802
2235,225097.96179710553
2236,278430.5192262534
2237,350315.87000784546
2238,204497.55272568043
2239,110971.22893560151
2240,159412.34344474008
2241,152188.69482572158
2242,128295.03322186589
2243,130332.80834110852
2244,106224.92450766126
2245,114853.03908271938
2246,150220.18408702224
2247,115784.78465428979
2248,128318.45640120795
2249,130190.6234357025
2250,133775.03688906966
2251,130038.67070813639
2252,178413.26601796167
2253,152098.61359541956
2254,172555.39222202252
2255,179226.59495179277
2256,191703.97997007475
2257,199735.8312889123
2258,174902.31667580162
2259,171114.90846837917
2260,162253.0457626904
2261,198695.4032591592
2262,228305.1961247203
2263,340313.3061117233
2264,408667.43902627286
2265,174144.27277126184
2266,290341.9904515012
2267,383460.3263076124
2268,402951.4326446582
2269,144452.03383168223
2270,187396.04048556843
2271,223984.86861385652
2272,196728.06585758578
2273,155257.87162671838
2274,167485.2329166929
2275,167066.66270113227
2276,190592.02168343557
2277,186858.8733239884
2278,146648.3424519998
2279,131170.05494084468
2280,130233.8626959886
2281,157938.00013569638
2282,182848.30020826557
2283,104034.73549013995
2284,108552.71350139951
2285,160895.36934250747
2286,125709.70006555766
2287,348296.60197219765
2288,278586.46411607636
2289,388794.87965919165
2290,441797.95935892715
2291,335323.40114997467
2292,410380.76262624474
2293,458686.50033666514
2294,436942.1583779996
2295,429671.45122652326
2296,267500.51517742797
2297,311394.6852136175
2298,313853.6323412077
2299,398797.50950923655
2300,343431.4848828618
2301,272787.4378939556
2302,231543.38895913976
2303,245345.3650969142
2304,246344.64621120092
2305,172401.1982771933
2306,167300.16857198314
2307,175485.43784011152
2308,217870.0590135678
2309,276961.1361033595
2310,218317.08341697376
2311,202016.46908171749
2312,179124.94243411248
2313,173954.091566631
2314,185799.45055877764
2315,177606.48923413106
2316,186573.607617603
2317,176363.6949164503
2318,174655.1708931548
2319,183258.23860613478
2320,198016.98070948062
2321,247147.04435336532
2322,172148.3774235322
2323,184988.99232566016
2324,174291.92049075346
2325,202827.38252524403
2326,169406.1786291437
2327,213892.39306317366
2328,227127.4336639846
2329,183928.5460006228
2330,170857.8953454875
2331,356677.6098845844
2332,419590.502503817
2333,324902.3377565403
2334,259476.48231010826
2335,268195.3640332279
2336,328523.03413042997
2337,213395.53610873755
2338,277862.80659797904
2339,217362.7821841192
2340,384499.6526923749
2341,208787.61996799186
2342,232021.30793508864
2343,213704.74311697553
2344,227408.60998126157
2345,237373.6706122713
2346,225788.1352051763
2347,201448.2767713815
2348,239038.2592533198
2349,173618.94571349607
2350,288824.6624437858
2351,236603.01200535396
2352,245018.12577054408
2353,221298.51824484832
2354,134538.2519496674
2355,157987.4875857213
2356,151485.5294578424
2357,189547.81559290126
2358,189673.2724195418
2359,123158.22560617127
2360,114438.56954840726
2361,139719.5393200705
2362,263357.0375501757
2363,128018.05575146216
2364,159866.0700735751
2365,217233.32133358027
2366,210995.98339796413
2367,229692.37035428904
2368,222825.38340640417
2369,217923.9916479704
2370,166449.2873352264
2371,168669.00637519752
2372,190749.44469954286
2373,275790.79263887537
2374,306365.2409000471
2375,255378.6003840309
2376,290858.4666081322
2377,362850.59285861405
2378,138964.89406119587
2379,191130.44180619568
2380,143524.43520545017
2381,153977.47865539487
2382,190092.06776264822
2383,196548.9694645689
2384,243324.76540842443
2385,159129.62152553935
2386,135776.17891175658
2387,139398.56188670124
2388,107709.72351157227
2389,128396.33218034252
2390,147495.38192936228
2391,141769.8408467653
2392,116766.55956710581
2393,173167.49327643262
2394,145101.76619256724
2395,199959.97285835497
2396,135227.17448364594
2397,222156.96767168888
2398,133082.87605306046
2399,60922.8499040428
2400,63783.53746637651
2401,110321.3989586349
2402,139320.60992079068
2403,141620.80676010586
2404,145827.51321550773
2405,152927.84107163709
2406,143040.5501168074
2407,127775.42755517484
2408,143281.37861445945
2409,128963.19594467236
2410,171003.13792121585
2411,124344.33596927389
2412,156718.60564609055
2413,131494.90968904577
2414,135832.02365297207
2415,139665.02703303722
2416,129442.57387187303
2417,129576.5360157437
2418,128579.83335698768
2419,116753.67857197684
2420,123925.96669836763
2421,144762.32043697883
2422,119343.26056449776
2423,132944.1448973531
2424,153887.4952093867
2425,199341.10028019614
2426,130511.23292203729
2427,132509.34349740218
2428,176282.64710437835
2429,120497.33318196332
2430,135041.18870196055
2431,111718.04562544887
2432,147301.93481377757
2433,153047.7394624099
2434,144492.10085152104
2435,152293.97083347273
2436,108727.49921846372
2437,108558.04483522954
2438,125136.42133855463
2439,109732.45723415297
2440,118910.93306864564
2441,96465.70544778174
2442,105158.34669113881
2443,119296.28784956317
2444,125485.39867319737
2445,76700.36243092641
2446,127885.13099736311
2447,190018.1507246025
2448,131895.0616227626
2449,100251.69718580013
2450,142621.6237774958
2451,117316.91635420371
2452,215445.91110249792
2453,101184.32628104482
2454,129787.03027199765
2455,125491.47167243667
2456,131898.51943628272
2457,124200.81966688905
2458,119186.86072549986
2459,104451.40977576387
2460,133608.34003679224
2461,107716.7514230906
2462,131373.46851342847
2463,117993.54030128848
2464,166440.90337620175
2465,123815.82274288608
2466,106772.42618501163
2467,142709.18878347974
2468,73356.17236676192
2469,74842.57539692412
2470,181380.03428850582
2471,215399.7478872774
2472,165532.3953561351
2473,121522.85614847003
2474,91537.89499617419
2475,226762.2700713658
2476,110265.15386080233
2477,122955.46558921965
2478,162010.9676713282
2479,109193.87268730444
2480,157766.65189864687
2481,116207.16811588149
2482,126648.3503070675
2483,115784.00136319747
2484,120446.20479022982
2485,124918.87764730105
2486,158052.80503766198
2487,178963.98428113386
2488,163005.34470393116
2489,154675.46214508085
2490,154339.066124058
2491,92439.86177459294
2492,169393.6792216959
2493,154254.05600355883
2494,153132.93728221155
2495,97786.396714126
2496,220162.81291240762
2497,148948.71395817635
2498,115571.26495754466
2499,101716.56256425375
2500,128293.11368267368
2501,143541.43728898073
2502,154320.09050134677
2503,102200.24082066845
2504,177211.2230840944
2505,226777.4831499081
2506,252239.9817522138
2507,320155.48765041016
2508,252705.48686009354
2509,212090.48774316136
2510,222643.49457901908
2511,178574.26256213122
2512,205344.03806775465
2513,210012.00034023184
2514,249195.1319558862
2515,143038.5824738503
2516,164820.018464251
2517,139084.83557902733
2518,152277.74253482858
2519,224302.8768300345
2520,205828.24610722618
2521,190021.37857805603
2522,224488.09418217934
2523,123970.93445144089
2524,135960.2855148675
2525,142907.0527599501
2526,130769.09965527436
2527,114629.33426273093
2528,130200.97650838956
2529,131036.54202929969
2530,122764.38829006795
2531,254524.21932792576
2532,222282.11540831238
2533,196520.0086195173
2534,229712.67392098127
2535,325282.2523941759
2536,230823.81209857337
2537,238491.9372209962
2538,183282.3123847132
2539,187233.34052867204
2540,170184.43009947054
2541,180529.22028277203
2542,159551.90244221097
2543,129632.64784745274
2544,131549.67656555827
2545,132921.18673505314
2546,129718.29235491614
2547,141760.85302357742
2548,140868.11193132016
2549,161523.98322295534
2550,295065.4305218293
2551,134453.00764695334
2552,130472.1073922377
2553,73342.5185586944
2554,105973.65602214608
2555,124442.28712791689
2556,109401.81795224357
2557,107663.36190806305
2558,150355.22694672903
2559,142393.48945510387
2560,141180.1433799472
2561,156917.44818191373
2562,139408.6769143866
2563,153486.76240252485
2564,203696.15613205548
2565,154642.74612358384
2566,156942.73272819928
2567,139401.57348569727
2568,191234.1330703073
2569,198036.66979063637
2570,125293.87689699873
2571,188312.9121216648
2572,186027.31225753075
2573,211502.6654149785
2574,296227.26078364864
2575,125470.26897373756
2576,133262.46074975008
2577,149905.7677213647
2578,85318.6929752784
2579,69238.20085038358
2580,121669.49593547672
2581,110136.50296842535
2582,99639.93604801799
2583,282148.5909124176
2584,161779.62713735813
2585,181434.7062041515
2586,228290.76793008353
2587,207714.9309093201
2588,160749.7178814233
2589,145638.41024238383
2590,213398.679605996
2591,209699.3769761145
2592,209090.31773681034
2593,249370.03420150824
2594,178312.79269789127
2595,210911.76254249853
2596,320616.65435364837
2597,184283.00964075918
2598,264671.01521457994
2599,333067.89031498967
2600,173851.23043252388
2601,146955.77222998158
2602,83366.26227613904
2603,99293.47732402742
2604,90429.51129956201
2605,77012.41378417234
2606,139548.45633148545
2607,182262.56269474432
2608,195072.50821861374
2609,161892.69342822518
2610,115611.13528559908
2611,141263.51096860747
2612,149531.6179080293
2613,130106.4291077637
2614,126330.321854543
2615,144308.33112399824
2616,143386.30485451827
2617,182164.05574593213
2618,207637.8676341601
2619,191867.7392922435
2620,186448.18956123764
2621,180212.30643081001
2622,183045.0319339459
2623,247801.17975860724
2624,290489.96529885667
2625,332430.50952563505
2626,164235.46100069705
2627,184718.19977625296
2628,437435.3496923321
2629,580157.8426337752
2630,372850.4950368345
2631,450784.8234296073
2632,432594.83685074665
2633,327071.5077661095
2634,400219.09521990974
2635,153803.46801088983
2636,183327.19474646682
2637,195428.59373020477
2638,255295.07271810534
2639,184215.22133607694
2640,147128.41563808703
2641,104199.51792389802
2642,192454.39154334064
2643,103242.31327501034
2644,118444.70875747295
2645,103396.11911040272
2646,97233.64840743579
2647,101237.6724445401
2648,141358.1675085629
2649,148928.5096048393
2650,154362.3178505911
2651,140013.7116255117
2652,410029.5774670742
2653,240455.35803980063
2654,245748.54076033516
2655,386136.8033409959
2656,320658.63161472103
2657,339568.9376147148
2658,281515.4006382181
2659,316712.1293869756
2660,355235.45831145934
2661,364147.29753291124
2662,358126.2085657866
2663,270377.5507978054
2664,266383.4218677401
2665,328344.3548162792
2666,280242.699120719
2667,171610.10755209194
2668,186702.56275608236
2669,173069.00102821362
2670,295585.3719005037
2671,189197.92919597475
2672,188140.9682941027
2673,210755.05777362964
2674,205684.2444955671
2675,186017.56050712126
2676,186322.53629587014
2677,193377.943502884
2678,259812.85952400116
2679,269100.52798346855
2680,284151.61872464186
2681,417054.5600982903
2682,362975.544122342
2683,531226.9180160445
2684,323208.21173131355
2685,373956.60750047374
2686,245758.92681509248
2687,316657.33984429284
2688,226293.15473810534
2689,218130.580693582
2690,462329.5854915981
2691,178882.3984841205
2692,134084.8308933587
2693,194955.92843243977
2694,142707.80252212277
2695,190768.4716794013
2696,186250.8917077741
2697,180954.15499803345
2698,179255.41809552524
2699,173200.8781778948
2700,149822.9554979919
2701,149673.26864962783
2702,109304.18734675279
2703,137413.8942982627
2704,142075.62265153622
2705,123143.84704452723
2706,118877.29590249348
2707,126581.83514709497
2708,139603.698276393
2709,113047.62374835467
2710,128964.92876415134
2711,279383.0260114097
2712,388832.6286965346
2713,173419.07374368276
2714,154793.8631394532
2715,163194.61746298577
2716,159406.20772036287
2717,191700.71588829838
2718,224672.70855304287
2719,155227.11766099362
2720,182105.7757152915
2721,133079.0926992767
2722,150710.812791979
2723,146822.5405185682
2724,129321.66029871782
2725,133456.85869434482
2726,145417.36042597968
2727,169932.30312981262
2728,161219.31316678447
2729,150747.2711404984
2730,144755.25443735224
2731,134136.36050754553
2732,124512.63226331036
2733,158600.2709666503
